scenario_id,sampled_historical_slot,name_en,stochastic_net_bike_change_15min,stochastic_demand_15min,stochastic_return_15min
811,2026-05-20 18:35:00,4th,0,0,0
811,2026-05-20 18:35:00,5th,0,0,0
811,2026-05-20 18:35:00,6th,0,0,0
811,2026-05-20 18:35:00,7th,0,0,0
812,2026-05-21 09:35:00,1st,-1,1,0
812,2026-05-21 09:35:00,2nd,1,0,1
812,2026-05-21 09:35:00,3rd,0,0,0
812,2026-05-21 09:35:00,4th,0,0,0
812,2026-05-21 09:35:00,5th,0,0,0
812,2026-05-21 09:35:00,6th,0,0,0
812,2026-05-21 09:35:00,7th,0,0,0
813,2026-05-21 05:05:00,1st,1,1,2
813,2026-05-21 05:05:00,2nd,0,0,0
813,2026-05-21 05:05:00,3rd,-1,2,1
813,2026-05-21 05:05:00,4th,0,0,0
813,2026-05-21 05:05:00,5th,0,0,0
813,2026-05-21 05:05:00,6th,1,0,1
813,2026-05-21 05:05:00,7th,1,0,1
814,2026-05-21 07:05:00,1st,0,0,0
814,2026-05-21 07:05:00,2nd,0,0,0
814,2026-05-21 07:05:00,3rd,0,1,1
814,2026-05-21 07:05:00,4th,0,0,0
814,2026-05-21 07:05:00,5th,0,0,0
814,2026-05-21 07:05:00,6th,0,0,0
814,2026-05-21 07:05:00,7th,0,0,0
815,2026-05-21 09:50:00,1st,0,1,1
815,2026-05-21 09:50:00,2nd,1,1,2
815,2026-05-21 09:50:00,3rd,0,0,0
815,2026-05-21 09:50:00,4th,0,0,0
815,2026-05-21 09:50:00,5th,0,0,0
815,2026-05-21 09:50:00,6th,0,0,0
815,2026-05-21 09:50:00,7th,0,0,0
816,2026-05-21 04:50:00,1st,0,0,0
816,2026-05-21 04:50:00,2nd,-1,1,0
816,2026-05-21 04:50:00,3rd,0,0,0
816,2026-05-21 04:50:00,4th,0,0,0
816,2026-05-21 04:50:00,5th,0,0,0
816,2026-05-21 04:50:00,6th,-1,1,0
816,2026-05-21 04:50:00,7th,0,0,0
817,2026-05-21 09:05:00,1st,-1,2,1
817,2026-05-21 09:05:00,2nd,0,0,0
817,2026-05-21 09:05:00,3rd,2,0,2
817,2026-05-21 09:05:00,4th,0,0,0
817,2026-05-21 09:05:00,5th,0,0,0
817,2026-05-21 09:05:00,6th,2,0,2
817,2026-05-21 09:05:00,7th,0,0,0
818,2026-05-21 07:50:00,1st,0,0,0
818,2026-05-21 07:50:00,2nd,-1,1,0
818,2026-05-21 07:50:00,3rd,0,0,0
818,2026-05-21 07:50:00,4th,0,0,0
818,2026-05-21 07:50:00,5th,1,1,2
818,2026-05-21 07:50:00,6th,0,0,0
818,2026-05-21 07:50:00,7th,-1,1,0
819,2026-05-20 10:35:00,1st,-1,1,0
819,2026-05-20 10:35:00,2nd,0,0,0
819,2026-05-20 10:35:00,3rd,1,0,1
819,2026-05-20 10:35:00,4th,0,0,0
819,2026-05-20 10:35:00,5th,0,0,0
819,2026-05-20 10:35:00,6th,0,0,0
819,2026-05-20 10:35:00,7th,0,1,1
820,2026-05-21 01:05:00,1st,1,0,1
820,2026-05-21 01:05:00,2nd,0,0,0
820,2026-05-21 01:05:00,3rd,0,1,1
820,2026-05-21 01:05:00,4th,0,0,0
820,2026-05-21 01:05:00,5th,0,0,0
820,2026-05-21 01:05:00,6th,0,0,0
820,2026-05-21 01:05:00,7th,0,0,0
821,2026-05-20 21:20:00,1st,1,1,2
821,2026-05-20 21:20:00,2nd,0,0,0
821,2026-05-20 21:20:00,3rd,-1,2,1
821,2026-05-20 21:20:00,4th,0,0,0
821,2026-05-20 21:20:00,5th,-1,1,0
821,2026-05-20 21:20:00,6th,1,2,3
821,2026-05-20 21:20:00,7th,2,0,2
822,2026-05-21 09:20:00,1st,2,0,2
822,2026-05-21 09:20:00,2nd,0,1,1
822,2026-05-21 09:20:00,3rd,0,0,0
822,2026-05-21 09:20:00,4th,0,0,0
822,2026-05-21 09:20:00,5th,0,0,0
822,2026-05-21 09:20:00,6th,0,0,0
822,2026-05-21 09:20:00,7th,0,0,0
823,2026-05-21 02:50:00,1st,0,0,0
823,2026-05-21 02:50:00,2nd,0,0,0
823,2026-05-21 02:50:00,3rd,0,0,0
823,2026-05-21 02:50:00,4th,0,0,0
823,2026-05-21 02:50:00,5th,0,0,0
823,2026-05-21 02:50:00,6th,0,2,2
823,2026-05-21 02:50:00,7th,0,0,0
824,2026-05-20 20:05:00,1st,2,2,4
824,2026-05-20 20:05:00,2nd,0,1,1
824,2026-05-20 20:05:00,3rd,1,1,2
824,2026-05-20 20:05:00,4th,0,0,0
824,2026-05-20 20:05:00,5th,1,2,3
824,2026-05-20 20:05:00,6th,0,0,0
824,2026-05-20 20:05:00,7th,-1,1,0
825,2026-05-20 23:35:00,1st,3,3,6
825,2026-05-20 23:35:00,2nd,0,0,0
825,2026-05-20 23:35:00,3rd,1,0,1
825,2026-05-20 23:35:00,4th,0,0,0
825,2026-05-20 23:35:00,5th,0,0,0
825,2026-05-20 23:35:00,6th,1,0,1
825,2026-05-20 23:35:00,7th,-1,1,0
826,2026-05-20 08:50:00,1st,0,0,0
826,2026-05-20 08:50:00,2nd,-1,1,0
826,2026-05-20 08:50:00,3rd,0,0,0
826,2026-05-20 08:50:00,4th,0,0,0
826,2026-05-20 08:50:00,5th,0,0,0
826,2026-05-20 08:50:00,6th,0,0,0
826,2026-05-20 08:50:00,7th,-1,1,0
827,2026-05-20 15:50:00,1st,-3,5,2
827,2026-05-20 15:50:00,2nd,-1,1,0
827,2026-05-20 15:50:00,3rd,0,0,0
827,2026-05-20 15:50:00,4th,0,0,0
827,2026-05-20 15:50:00,5th,0,0,0
827,2026-05-20 15:50:00,6th,1,1,2
827,2026-05-20 15:50:00,7th,-1,2,1
828,2026-05-21 02:05:00,1st,0,0,0
828,2026-05-21 02:05:00,2nd,0,1,1
828,2026-05-21 02:05:00,3rd,0,0,0
828,2026-05-21 02:05:00,4th,0,0,0
828,2026-05-21 02:05:00,5th,0,0,0
828,2026-05-21 02:05:00,6th,0,0,0
828,2026-05-21 02:05:00,7th,0,0,0
829,2026-05-20 18:05:00,1st,1,1,2
829,2026-05-20 18:05:00,2nd,0,0,0
829,2026-05-20 18:05:00,3rd,0,0,0
829,2026-05-20 18:05:00,4th,0,0,0
829,2026-05-20 18:05:00,5th,0,0,0
829,2026-05-20 18:05:00,6th,-1,1,0
829,2026-05-20 18:05:00,7th,-1,1,0
830,2026-05-21 09:20:00,1st,2,0,2
830,2026-05-21 09:20:00,2nd,0,1,1
830,2026-05-21 09:20:00,3rd,0,0,0
830,2026-05-21 09:20:00,4th,0,0,0
830,2026-05-21 09:20:00,5th,0,0,0
830,2026-05-21 09:20:00,6th,0,0,0
830,2026-05-21 09:20:00,7th,0,0,0
831,2026-05-21 00:05:00,1st,-1,3,2
831,2026-05-21 00:05:00,2nd,0,0,0
831,2026-05-21 00:05:00,3rd,-1,1,0
831,2026-05-21 00:05:00,4th,0,0,0
831,2026-05-21 00:05:00,5th,0,0,0
831,2026-05-21 00:05:00,6th,2,0,2
831,2026-05-21 00:05:00,7th,0,0,0
832,2026-05-20 07:20:00,1st,1,0,1
832,2026-05-20 07:20:00,2nd,1,0,1
832,2026-05-20 07:20:00,3rd,0,0,0
832,2026-05-20 07:20:00,4th,0,0,0
832,2026-05-20 07:20:00,5th,-1,1,0
832,2026-05-20 07:20:00,6th,1,0,1
832,2026-05-20 07:20:00,7th,1,0,1
833,2026-05-20 10:35:00,1st,-1,1,0
833,2026-05-20 10:35:00,2nd,0,0,0
833,2026-05-20 10:35:00,3rd,1,0,1
833,2026-05-20 10:35:00,4th,0,0,0
833,2026-05-20 10:35:00,5th,0,0,0
833,2026-05-20 10:35:00,6th,0,0,0
833,2026-05-20 10:35:00,7th,0,1,1
834,2026-05-20 23:05:00,1st,-1,3,2
834,2026-05-20 23:05:00,2nd,3,0,3
834,2026-05-20 23:05:00,3rd,-1,1,0
834,2026-05-20 23:05:00,4th,0,0,0
834,2026-05-20 23:05:00,5th,0,0,0
834,2026-05-20 23:05:00,6th,2,0,2
834,2026-05-20 23:05:00,7th,0,2,2
835,2026-05-21 05:05:00,1st,1,1,2
835,2026-05-21 05:05:00,2nd,0,0,0
835,2026-05-21 05:05:00,3rd,-1,2,1
835,2026-05-21 05:05:00,4th,0,0,0
835,2026-05-21 05:05:00,5th,0,0,0
835,2026-05-21 05:05:00,6th,1,0,1
835,2026-05-21 05:05:00,7th,1,0,1
836,2026-05-20 14:35:00,1st,-2,2,0
836,2026-05-20 14:35:00,2nd,0,1,1
836,2026-05-20 14:35:00,3rd,1,0,1
836,2026-05-20 14:35:00,4th,0,0,0
836,2026-05-20 14:35:00,5th,1,0,1
836,2026-05-20 14:35:00,6th,-1,2,1
836,2026-05-20 14:35:00,7th,1,0,1
837,2026-05-20 17:05:00,1st,1,0,1
837,2026-05-20 17:05:00,2nd,-1,1,0
837,2026-05-20 17:05:00,3rd,-1,1,0
837,2026-05-20 17:05:00,4th,0,0,0
837,2026-05-20 17:05:00,5th,0,0,0
837,2026-05-20 17:05:00,6th,1,0,1
837,2026-05-20 17:05:00,7th,0,0,0
838,2026-05-20 17:20:00,1st,-1,2,1
838,2026-05-20 17:20:00,2nd,0,0,0
838,2026-05-20 17:20:00,3rd,-1,1,0
838,2026-05-20 17:20:00,4th,0,0,0
838,2026-05-20 17:20:00,5th,0,0,0
838,2026-05-20 17:20:00,6th,0,0,0
838,2026-05-20 17:20:00,7th,1,1,2
839,2026-05-20 13:05:00,1st,1,0,1
839,2026-05-20 13:05:00,2nd,1,0,1
839,2026-05-20 13:05:00,3rd,1,0,1
839,2026-05-20 13:05:00,4th,0,0,0
839,2026-05-20 13:05:00,5th,0,0,0
839,2026-05-20 13:05:00,6th,0,0,0
839,2026-05-20 13:05:00,7th,-1,2,1
840,2026-05-21 08:35:00,1st,0,1,1
840,2026-05-21 08:35:00,2nd,0,1,1
840,2026-05-21 08:35:00,3rd,0,0,0
840,2026-05-21 08:35:00,4th,0,0,0
840,2026-05-21 08:35:00,5th,0,0,0
840,2026-05-21 08:35:00,6th,0,0,0
840,2026-05-21 08:35:00,7th,0,0,0
841,2026-05-20 19:50:00,1st,0,1,1
841,2026-05-20 19:50:00,2nd,0,0,0
841,2026-05-20 19:50:00,3rd,0,0,0
841,2026-05-20 19:50:00,4th,0,0,0
841,2026-05-20 19:50:00,5th,-1,2,1
841,2026-05-20 19:50:00,6th,-1,1,0
841,2026-05-20 19:50:00,7th,0,0,0
842,2026-05-20 15:20:00,1st,-3,11,8
842,2026-05-20 15:20:00,2nd,-2,2,0
842,2026-05-20 15:20:00,3rd,0,0,0
842,2026-05-20 15:20:00,4th,0,0,0
842,2026-05-20 15:20:00,5th,0,0,0
842,2026-05-20 15:20:00,6th,1,0,1
842,2026-05-20 15:20:00,7th,0,0,0
843,2026-05-21 09:05:00,1st,-1,2,1
843,2026-05-21 09:05:00,2nd,0,0,0
843,2026-05-21 09:05:00,3rd,2,0,2
843,2026-05-21 09:05:00,4th,0,0,0
843,2026-05-21 09:05:00,5th,0,0,0
843,2026-05-21 09:05:00,6th,2,0,2
843,2026-05-21 09:05:00,7th,0,0,0
844,2026-05-20 23:05:00,1st,-1,3,2
844,2026-05-20 23:05:00,2nd,3,0,3
844,2026-05-20 23:05:00,3rd,-1,1,0
844,2026-05-20 23:05:00,4th,0,0,0
844,2026-05-20 23:05:00,5th,0,0,0
844,2026-05-20 23:05:00,6th,2,0,2
844,2026-05-20 23:05:00,7th,0,2,2
845,2026-05-20 06:30:00,1st,0,0,0
845,2026-05-20 06:30:00,2nd,0,0,0
845,2026-05-20 06:30:00,3rd,0,0,0
845,2026-05-20 06:30:00,4th,0,0,0
845,2026-05-20 06:30:00,5th,0,0,0
845,2026-05-20 06:30:00,6th,0,0,0
845,2026-05-20 06:30:00,7th,1,0,1
846,2026-05-20 17:50:00,1st,1,0,1
846,2026-05-20 17:50:00,2nd,2,0,2
846,2026-05-20 17:50:00,3rd,0,0,0
846,2026-05-20 17:50:00,4th,0,0,0
846,2026-05-20 17:50:00,5th,0,0,0
846,2026-05-20 17:50:00,6th,1,0,1
846,2026-05-20 17:50:00,7th,0,0,0
847,2026-05-21 00:35:00,1st,-1,3,2
847,2026-05-21 00:35:00,2nd,0,0,0
847,2026-05-21 00:35:00,3rd,0,2,2
847,2026-05-21 00:35:00,4th,0,0,0
847,2026-05-21 00:35:00,5th,0,0,0
847,2026-05-21 00:35:00,6th,0,0,0
847,2026-05-21 00:35:00,7th,0,0,0
848,2026-05-21 08:50:00,1st,0,0,0
848,2026-05-21 08:50:00,2nd,-1,1,0
848,2026-05-21 08:50:00,3rd,-1,2,1
848,2026-05-21 08:50:00,4th,0,0,0
848,2026-05-21 08:50:00,5th,0,0,0
848,2026-05-21 08:50:00,6th,-1,1,0
848,2026-05-21 08:50:00,7th,0,0,0
849,2026-05-20 20:20:00,1st,0,2,2
849,2026-05-20 20:20:00,2nd,0,0,0
849,2026-05-20 20:20:00,3rd,0,1,1
849,2026-05-20 20:20:00,4th,0,0,0
849,2026-05-20 20:20:00,5th,2,0,2
849,2026-05-20 20:20:00,6th,2,2,4
849,2026-05-20 20:20:00,7th,0,0,0
850,2026-05-20 16:20:00,1st,0,2,2
850,2026-05-20 16:20:00,2nd,0,0,0
850,2026-05-20 16:20:00,3rd,-1,1,0
850,2026-05-20 16:20:00,4th,0,0,0
850,2026-05-20 16:20:00,5th,0,0,0
850,2026-05-20 16:20:00,6th,0,1,1
850,2026-05-20 16:20:00,7th,0,0,0
851,2026-05-20 15:05:00,1st,0,3,3
851,2026-05-20 15:05:00,2nd,0,0,0
851,2026-05-20 15:05:00,3rd,0,0,0
851,2026-05-20 15:05:00,4th,0,0,0
851,2026-05-20 15:05:00,5th,0,0,0
851,2026-05-20 15:05:00,6th,-1,2,1
851,2026-05-20 15:05:00,7th,0,0,0
852,2026-05-20 09:05:00,1st,1,0,1
852,2026-05-20 09:05:00,2nd,0,0,0
852,2026-05-20 09:05:00,3rd,0,0,0
852,2026-05-20 09:05:00,4th,0,0,0
852,2026-05-20 09:05:00,5th,0,0,0
852,2026-05-20 09:05:00,6th,1,0,1
852,2026-05-20 09:05:00,7th,0,1,1
853,2026-05-20 08:50:00,1st,0,0,0
853,2026-05-20 08:50:00,2nd,-1,1,0
853,2026-05-20 08:50:00,3rd,0,0,0
853,2026-05-20 08:50:00,4th,0,0,0
853,2026-05-20 08:50:00,5th,0,0,0
853,2026-05-20 08:50:00,6th,0,0,0
853,2026-05-20 08:50:00,7th,-1,1,0
854,2026-05-20 17:35:00,1st,0,2,2
854,2026-05-20 17:35:00,2nd,0,0,0
854,2026-05-20 17:35:00,3rd,0,1,1
854,2026-05-20 17:35:00,4th,0,0,0
854,2026-05-20 17:35:00,5th,0,0,0
854,2026-05-20 17:35:00,6th,-1,1,0
854,2026-05-20 17:35:00,7th,1,0,1
855,2026-05-21 04:05:00,1st,0,0,0
855,2026-05-21 04:05:00,2nd,0,0,0
855,2026-05-21 04:05:00,3rd,0,0,0
855,2026-05-21 04:05:00,4th,1,0,1
855,2026-05-21 04:05:00,5th,0,0,0
855,2026-05-21 04:05:00,6th,0,0,0
855,2026-05-21 04:05:00,7th,0,0,0
856,2026-05-20 17:20:00,1st,-1,2,1
856,2026-05-20 17:20:00,2nd,0,0,0
856,2026-05-20 17:20:00,3rd,-1,1,0
856,2026-05-20 17:20:00,4th,0,0,0
856,2026-05-20 17:20:00,5th,0,0,0
856,2026-05-20 17:20:00,6th,0,0,0
856,2026-05-20 17:20:00,7th,1,1,2
857,2026-05-20 10:05:00,1st,2,0,2
857,2026-05-20 10:05:00,2nd,-1,1,0
857,2026-05-20 10:05:00,3rd,0,0,0
857,2026-05-20 10:05:00,4th,0,0,0
857,2026-05-20 10:05:00,5th,0,0,0
857,2026-05-20 10:05:00,6th,0,1,1
857,2026-05-20 10:05:00,7th,0,1,1
858,2026-05-21 07:20:00,1st,0,0,0
858,2026-05-21 07:20:00,2nd,0,0,0
858,2026-05-21 07:20:00,3rd,0,0,0
858,2026-05-21 07:20:00,4th,0,0,0
858,2026-05-21 07:20:00,5th,0,1,1
858,2026-05-21 07:20:00,6th,-1,1,0
858,2026-05-21 07:20:00,7th,0,0,0
859,2026-05-21 05:35:00,1st,-1,1,0
859,2026-05-21 05:35:00,2nd,-1,1,0
859,2026-05-21 05:35:00,3rd,0,0,0
859,2026-05-21 05:35:00,4th,0,0,0
859,2026-05-21 05:35:00,5th,0,0,0
859,2026-05-21 05:35:00,6th,0,1,1
859,2026-05-21 05:35:00,7th,0,0,0
860,2026-05-20 15:20:00,1st,-3,11,8
860,2026-05-20 15:20:00,2nd,-2,2,0
860,2026-05-20 15:20:00,3rd,0,0,0
860,2026-05-20 15:20:00,4th,0,0,0
860,2026-05-20 15:20:00,5th,0,0,0
860,2026-05-20 15:20:00,6th,1,0,1
860,2026-05-20 15:20:00,7th,0,0,0
861,2026-05-20 15:35:00,1st,4,0,4
861,2026-05-20 15:35:00,2nd,-1,1,0
861,2026-05-20 15:35:00,3rd,0,0,0
861,2026-05-20 15:35:00,4th,0,0,0
861,2026-05-20 15:35:00,5th,0,0,0
861,2026-05-20 15:35:00,6th,0,0,0
861,2026-05-20 15:35:00,7th,0,0,0
862,2026-05-20 14:20:00,1st,0,2,2
862,2026-05-20 14:20:00,2nd,-2,3,1
862,2026-05-20 14:20:00,3rd,0,0,0
862,2026-05-20 14:20:00,4th,0,0,0
862,2026-05-20 14:20:00,5th,0,0,0
862,2026-05-20 14:20:00,6th,0,1,1
862,2026-05-20 14:20:00,7th,0,0,0
863,2026-05-20 10:20:00,1st,-1,1,0
863,2026-05-20 10:20:00,2nd,0,0,0
863,2026-05-20 10:20:00,3rd,-1,1,0
863,2026-05-20 10:20:00,4th,0,0,0
863,2026-05-20 10:20:00,5th,0,0,0
863,2026-05-20 10:20:00,6th,0,1,1
863,2026-05-20 10:20:00,7th,2,0,2
864,2026-05-20 17:20:00,1st,-1,2,1
864,2026-05-20 17:20:00,2nd,0,0,0
864,2026-05-20 17:20:00,3rd,-1,1,0
864,2026-05-20 17:20:00,4th,0,0,0
864,2026-05-20 17:20:00,5th,0,0,0
864,2026-05-20 17:20:00,6th,0,0,0
864,2026-05-20 17:20:00,7th,1,1,2
865,2026-05-20 19:05:00,1st,-1,2,1
865,2026-05-20 19:05:00,2nd,-1,1,0
865,2026-05-20 19:05:00,3rd,0,0,0
865,2026-05-20 19:05:00,4th,0,0,0
865,2026-05-20 19:05:00,5th,0,0,0
865,2026-05-20 19:05:00,6th,1,0,1
865,2026-05-20 19:05:00,7th,-1,1,0
866,2026-05-21 00:50:00,1st,-1,4,3
866,2026-05-21 00:50:00,2nd,1,0,1
866,2026-05-21 00:50:00,3rd,0,3,3
866,2026-05-21 00:50:00,4th,1,0,1
866,2026-05-21 00:50:00,5th,0,0,0
866,2026-05-21 00:50:00,6th,0,0,0
866,2026-05-21 00:50:00,7th,0,0,0
867,2026-05-20 11:20:00,1st,-4,4,0
867,2026-05-20 11:20:00,2nd,1,0,1
867,2026-05-20 11:20:00,3rd,0,0,0
867,2026-05-20 11:20:00,4th,0,0,0
867,2026-05-20 11:20:00,5th,0,0,0
867,2026-05-20 11:20:00,6th,0,1,1
867,2026-05-20 11:20:00,7th,0,0,0
868,2026-05-20 17:50:00,1st,1,0,1
868,2026-05-20 17:50:00,2nd,2,0,2
868,2026-05-20 17:50:00,3rd,0,0,0
868,2026-05-20 17:50:00,4th,0,0,0
868,2026-05-20 17:50:00,5th,0,0,0
868,2026-05-20 17:50:00,6th,1,0,1
868,2026-05-20 17:50:00,7th,0,0,0
869,2026-05-20 06:50:00,1st,0,0,0
869,2026-05-20 06:50:00,2nd,-1,1,0
869,2026-05-20 06:50:00,3rd,0,0,0
869,2026-05-20 06:50:00,4th,0,0,0
869,2026-05-20 06:50:00,5th,0,0,0
869,2026-05-20 06:50:00,6th,-2,2,0
869,2026-05-20 06:50:00,7th,-1,1,0
870,2026-05-20 20:20:00,1st,0,2,2
870,2026-05-20 20:20:00,2nd,0,0,0
870,2026-05-20 20:20:00,3rd,0,1,1
870,2026-05-20 20:20:00,4th,0,0,0
870,2026-05-20 20:20:00,5th,2,0,2
870,2026-05-20 20:20:00,6th,2,2,4
870,2026-05-20 20:20:00,7th,0,0,0
871,2026-05-20 17:35:00,1st,0,2,2
871,2026-05-20 17:35:00,2nd,0,0,0
871,2026-05-20 17:35:00,3rd,0,1,1
871,2026-05-20 17:35:00,4th,0,0,0
871,2026-05-20 17:35:00,5th,0,0,0
871,2026-05-20 17:35:00,6th,-1,1,0
871,2026-05-20 17:35:00,7th,1,0,1
872,2026-05-21 01:20:00,1st,-1,1,0
872,2026-05-21 01:20:00,2nd,0,2,2
872,2026-05-21 01:20:00,3rd,0,0,0
872,2026-05-21 01:20:00,4th,0,0,0
872,2026-05-21 01:20:00,5th,0,0,0
872,2026-05-21 01:20:00,6th,0,0,0
872,2026-05-21 01:20:00,7th,0,0,0
873,2026-05-20 21:50:00,1st,-1,2,1
873,2026-05-20 21:50:00,2nd,0,0,0
873,2026-05-20 21:50:00,3rd,0,0,0
873,2026-05-20 21:50:00,4th,0,0,0
873,2026-05-20 21:50:00,5th,0,0,0
873,2026-05-20 21:50:00,6th,0,0,0
873,2026-05-20 21:50:00,7th,-1,2,1
874,2026-05-20 07:05:00,1st,3,3,6
874,2026-05-20 07:05:00,2nd,-1,1,0
874,2026-05-20 07:05:00,3rd,0,0,0
874,2026-05-20 07:05:00,4th,0,0,0
874,2026-05-20 07:05:00,5th,0,0,0
874,2026-05-20 07:05:00,6th,-1,2,1
874,2026-05-20 07:05:00,7th,0,0,0
875,2026-05-20 10:05:00,1st,2,0,2
875,2026-05-20 10:05:00,2nd,-1,1,0
875,2026-05-20 10:05:00,3rd,0,0,0
875,2026-05-20 10:05:00,4th,0,0,0
875,2026-05-20 10:05:00,5th,0,0,0
875,2026-05-20 10:05:00,6th,0,1,1
875,2026-05-20 10:05:00,7th,0,1,1
876,2026-05-20 10:05:00,1st,2,0,2
876,2026-05-20 10:05:00,2nd,-1,1,0
876,2026-05-20 10:05:00,3rd,0,0,0
876,2026-05-20 10:05:00,4th,0,0,0
876,2026-05-20 10:05:00,5th,0,0,0
876,2026-05-20 10:05:00,6th,0,1,1
876,2026-05-20 10:05:00,7th,0,1,1
877,2026-05-21 05:50:00,1st,-1,1,0
877,2026-05-21 05:50:00,2nd,1,0,1
877,2026-05-21 05:50:00,3rd,0,1,1
877,2026-05-21 05:50:00,4th,0,0,0
877,2026-05-21 05:50:00,5th,0,0,0
877,2026-05-21 05:50:00,6th,0,0,0
877,2026-05-21 05:50:00,7th,0,0,0
878,2026-05-21 01:50:00,1st,0,0,0
878,2026-05-21 01:50:00,2nd,0,0,0
878,2026-05-21 01:50:00,3rd,0,0,0
878,2026-05-21 01:50:00,4th,0,0,0
878,2026-05-21 01:50:00,5th,0,0,0
878,2026-05-21 01:50:00,6th,0,0,0
878,2026-05-21 01:50:00,7th,0,1,1
879,2026-05-20 10:50:00,1st,-1,1,0
879,2026-05-20 10:50:00,2nd,0,0,0
879,2026-05-20 10:50:00,3rd,0,0,0
879,2026-05-20 10:50:00,4th,0,0,0
879,2026-05-20 10:50:00,5th,0,0,0
879,2026-05-20 10:50:00,6th,0,1,1
879,2026-05-20 10:50:00,7th,-1,1,0
880,2026-05-21 08:05:00,1st,1,1,2
880,2026-05-21 08:05:00,2nd,0,0,0
880,2026-05-21 08:05:00,3rd,0,0,0
880,2026-05-21 08:05:00,4th,0,0,0
880,2026-05-21 08:05:00,5th,0,0,0
880,2026-05-21 08:05:00,6th,0,1,1
880,2026-05-21 08:05:00,7th,0,1,1
881,2026-05-20 20:35:00,1st,0,0,0
881,2026-05-20 20:35:00,2nd,-1,1,0
881,2026-05-20 20:35:00,3rd,0,1,1
881,2026-05-20 20:35:00,4th,0,0,0
881,2026-05-20 20:35:00,5th,0,0,0
881,2026-05-20 20:35:00,6th,1,3,4
881,2026-05-20 20:35:00,7th,0,0,0
882,2026-05-21 06:50:00,1st,1,0,1
882,2026-05-21 06:50:00,2nd,0,0,0
882,2026-05-21 06:50:00,3rd,0,2,2
882,2026-05-21 06:50:00,4th,0,0,0
882,2026-05-21 06:50:00,5th,0,0,0
882,2026-05-21 06:50:00,6th,0,0,0
882,2026-05-21 06:50:00,7th,0,0,0
883,2026-05-20 12:05:00,1st,0,2,2
883,2026-05-20 12:05:00,2nd,1,1,2
883,2026-05-20 12:05:00,3rd,-1,1,0
883,2026-05-20 12:05:00,4th,0,1,1
883,2026-05-20 12:05:00,5th,1,0,1
883,2026-05-20 12:05:00,6th,0,1,1
883,2026-05-20 12:05:00,7th,1,0,1
884,2026-05-21 01:20:00,1st,-1,1,0
884,2026-05-21 01:20:00,2nd,0,2,2
884,2026-05-21 01:20:00,3rd,0,0,0
884,2026-05-21 01:20:00,4th,0,0,0
884,2026-05-21 01:20:00,5th,0,0,0
884,2026-05-21 01:20:00,6th,0,0,0
884,2026-05-21 01:20:00,7th,0,0,0
885,2026-05-20 23:35:00,1st,3,3,6
885,2026-05-20 23:35:00,2nd,0,0,0
885,2026-05-20 23:35:00,3rd,1,0,1
885,2026-05-20 23:35:00,4th,0,0,0
885,2026-05-20 23:35:00,5th,0,0,0
885,2026-05-20 23:35:00,6th,1,0,1
885,2026-05-20 23:35:00,7th,-1,1,0
886,2026-05-21 10:20:00,1st,0,1,1
886,2026-05-21 10:20:00,2nd,-1,1,0
886,2026-05-21 10:20:00,3rd,0,0,0
886,2026-05-21 10:20:00,4th,0,0,0
886,2026-05-21 10:20:00,5th,0,0,0
886,2026-05-21 10:20:00,6th,0,1,1
886,2026-05-21 10:20:00,7th,-1,1,0
887,2026-05-20 18:05:00,1st,1,1,2
887,2026-05-20 18:05:00,2nd,0,0,0
887,2026-05-20 18:05:00,3rd,0,0,0
887,2026-05-20 18:05:00,4th,0,0,0
887,2026-05-20 18:05:00,5th,0,0,0
887,2026-05-20 18:05:00,6th,-1,1,0
887,2026-05-20 18:05:00,7th,-1,1,0
888,2026-05-21 06:35:00,1st,0,0,0
888,2026-05-21 06:35:00,2nd,-1,1,0
888,2026-05-21 06:35:00,3rd,1,0,1
888,2026-05-21 06:35:00,4th,0,0,0
888,2026-05-21 06:35:00,5th,1,0,1
888,2026-05-21 06:35:00,6th,-1,1,0
888,2026-05-21 06:35:00,7th,0,0,0
889,2026-05-20 08:05:00,1st,1,2,3
889,2026-05-20 08:05:00,2nd,-1,1,0
889,2026-05-20 08:05:00,3rd,0,0,0
889,2026-05-20 08:05:00,4th,0,0,0
889,2026-05-20 08:05:00,5th,0,0,0
889,2026-05-20 08:05:00,6th,0,1,1
889,2026-05-20 08:05:00,7th,0,0,0
890,2026-05-21 01:05:00,1st,1,0,1
890,2026-05-21 01:05:00,2nd,0,0,0
890,2026-05-21 01:05:00,3rd,0,1,1
890,2026-05-21 01:05:00,4th,0,0,0
890,2026-05-21 01:05:00,5th,0,0,0
890,2026-05-21 01:05:00,6th,0,0,0
890,2026-05-21 01:05:00,7th,0,0,0
891,2026-05-20 21:20:00,1st,1,1,2
891,2026-05-20 21:20:00,2nd,0,0,0
891,2026-05-20 21:20:00,3rd,-1,2,1
891,2026-05-20 21:20:00,4th,0,0,0
891,2026-05-20 21:20:00,5th,-1,1,0
891,2026-05-20 21:20:00,6th,1,2,3
891,2026-05-20 21:20:00,7th,2,0,2
892,2026-05-20 23:35:00,1st,3,3,6
892,2026-05-20 23:35:00,2nd,0,0,0
892,2026-05-20 23:35:00,3rd,1,0,1
892,2026-05-20 23:35:00,4th,0,0,0
892,2026-05-20 23:35:00,5th,0,0,0
892,2026-05-20 23:35:00,6th,1,0,1
